DEPTH,Rv,Rh,Csh_pred,Rss_pred,fun,nfev,jac_norm,Rv_sim,Rh_sim
5485.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5485.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5485.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5485.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5486.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5486.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5486.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5486.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5487.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5487.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5487.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5487.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5488.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5488.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5488.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5488.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5489.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5489.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5489.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5489.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5490.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5490.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5490.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5490.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5491.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5491.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5491.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5491.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5492.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5492.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5492.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5492.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5493.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5493.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5493.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5493.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5494.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5494.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5494.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5494.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5495.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5495.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5495.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5495.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5496.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5496.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5496.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5496.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5497.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5497.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5497.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5497.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5498.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5498.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5498.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5498.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5499.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5499.32186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5499.57186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5499.82186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5500.07186614,10.0,1.0,1.0,5.499990161301616,5.5901602637504575e-05,6,1.8612479591482665,10.0,1.0
5500.32186614,10.0,1.0,1.0,0.2913,1.0415640594797806e-05,39,5.243097204931186,10.0,1.0
5500.57186614,10.0,1.0,1.0,0.2913,1.0415640594797806e-05,39,5.495006589257549,10.0,1.0
5500.82186614,10.0,1.0,1.0,0.2913,1.0415640594797806e-05,39,5.772344076064356,10.0,1.0
5501.07186614,10.0,1.0,1.0,0.2913,1.0415640594797806e-05,39,6.0791644359297985,10.0,1.0
5501.32186614,10.0,1.0,1.0,0.2913,1.0415640594797806e-05,39,6.522723431116008,10.0,1.0
5501.57186614,10.0,1.0,1.0,0.2913,1.0415640594797806e-05,39,8.489602187160607,10.0,1.0
5501.82186614,2.36432155,2.36432155,0.0,2.3643215474202544,2.365037563131705e-05,135,15.355344601615858,2.3643215474202544,2.3643215474202544
5502.07186614,2.36432155,2.36432155,0.0,2.364321549425118,2.364602329454916e-05,117,28.57082704095072,2.364321549425118,2.364321549425118
5502.32186614,2.36432155,2.36432155,0.0,2.3643215487489715,2.3662986545345834e-05,108,90.70510115983377,2.3643215487489715,2.3643215487489715
5502.57186614,2.36432155,2.36432155,3.254925065307109e-07,2.3643210470096565,5.233672995413587e-05,75,91.2817500625513,2.364323532365938,2.364319997071234
5502.82186614,2.36432155,2.36432155,0.0,2.36432154700766,2.3692400240384536e-05,102,89.92442018844594,2.36432154700766,2.36432154700766
5503.07186614,2.36432155,2.36432155,0.0,2.364321548776951,2.3663729476785767e-05,105,96.34199405735393,2.364321548776951,2.364321548776951
5503.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5503.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5503.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5504.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5504.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5504.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5504.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5505.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5505.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5505.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5505.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5506.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5506.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5506.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5506.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5507.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5507.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5507.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5507.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5508.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5508.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5508.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5508.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5509.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5509.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5509.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5509.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5510.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5510.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5510.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5510.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5511.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5511.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5511.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5511.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5512.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5512.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5512.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5512.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5513.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5513.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5513.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5513.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5514.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5514.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5514.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5514.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5515.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5515.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5515.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5515.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5516.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5516.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5516.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5516.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5517.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5517.32186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5517.57186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5517.82186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5518.07186614,2.36432155,2.36432155,0.0,2.36432155,2.3643215500000003e-05,60,101.61778809044077,2.36432155,2.36432155
5518.32186614,2.36432155,2.36432155,0.0,2.364321544999997,2.3728666263635267e-05,54,88.73279768568109,2.364321544999997,2.364321544999997
5518.57186614,2.36432155,2.36432155,0.0,2.3643215477255315,2.368208413382336e-05,78,95.33649275216189,2.3643215477255315,2.3643215477255315
5518.82186614,2.36432155,2.36432155,0.0,2.3643215479878417,2.3677599399006446e-05,69,96.02153962012115,2.3643215479878417,2.3643215479878417
5519.07186614,2.36432155,2.36432155,0.0,2.3643215464697245,2.3703537427738993e-05,93,92.14648393372184,2.3643215464697245,2.3643215464697245
5519.32186614,2.36432155,2.36432155,0.0,2.364321548759863,2.3664381086870674e-05,168,97.98562126446723,2.364321548759863,2.364321548759863
5519.57186614,2.36432155,2.36432155,0.0,2.3643215468713694,2.369597064765996e-05,90,91.91296219076078,2.3643215468713694,2.3643215468713694
5519.82186614,2.36432155,2.36432155,0.0,2.364321547045408,2.3692444473565842e-05,93,91.24802831848578,2.364321547045408,2.364321547045408
5520.07186614,2.36432155,2.36432155,0.0,2.36432154590615,2.3710626242337628e-05,102,87.49472274277419,2.36432154590615,2.36432154590615
5520.32186614,11.15819895,11.15819895,0.0,11.15819894862626,0.00011158672844437379,120,276.37753269686465,11.15819894862626,11.15819894862626
5520.57186614,11.15819895,11.15819895,0.0,11.158198941598512,0.00011161073651014398,114,273.4519875747778,11.158198941598512,11.158198941598512
5520.82186614,11.15819895,11.15819895,0.0,11.158198949288149,0.00011158440558788478,105,271.99351958874917,11.158198949288149,11.158198949288149
5521.07186614,11.15819895,11.15819895,0.0,11.158198947049495,0.00011159192377203342,105,269.59366726786357,11.158198947049495,11.158198947049495
5521.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5521.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5521.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5522.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5522.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5522.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5522.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5523.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5523.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5523.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5523.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5524.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5524.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5524.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5524.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5525.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5525.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5525.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5525.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5526.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5526.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5526.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5526.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5527.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5527.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5527.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5527.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5528.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5528.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5528.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5528.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5529.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5529.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5529.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5529.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5530.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5530.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5530.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5530.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5531.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5531.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5531.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5531.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5532.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5532.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5532.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5532.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5533.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5533.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5533.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5533.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5534.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5534.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5534.57186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5534.82186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5535.07186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
5535.32186614,11.15819895,11.15819895,0.0,11.15819894597678,0.0001115954379145577,108,267.54565356521846,11.15819894597678,11.15819894597678
